time,Open MSFT,High MSFT,Low MSFT,Close MSFT,Volume MSFT,Open GOOG,High GOOG,Low GOOG,Close GOOG,Volume GOOG,Open GOLD,High GOLD,Low GOLD,Close GOLD,Volume GOLD,Open SP500,High SP500,Low SP500,Close SP500,Volume SP500,Open DJI30,High DJI30,Low DJI30,Close DJI30,Volume DJI30,Open AAPL,High AAPL,Low AAPL,Close AAPL,Volume AAPL,Open EUR/USD,High EUR/USD,Low EUR/USD,Close EUR/USD,Open USD/CAD,High USD/CAD,Low USD/CAD,Close USD/CAD,Open USD/AUD,High USD/AUD,Low USD/AUD,Close USD/AUD,Open USD/CNY,High USD/CNY,Low USD/CNY,Close USD/CNY,Open USD/GBP,High USD/GBP,Low USD/GBP,Close USD/GBP,Open AMZN,High AMZN,Low AMZN,Close AMZN,Volume AMZN,Open CAC40,High CAC40,Low CAC40,Close CAC40,Volume CAC40,Open DAX30,High DAX30,Low DAX30,Close DAX30,Volume DAX30,Open RUSSEL2000,High RUSSEL2000,Low RUSSEL2000,Close RUSSEL2000,Volume RUSSEL2000,Open EUROSTOCK50,High EUROSTOCK50,Low EUROSTOCK50,Close EUROSTOCK50,Volume EUROSTOCK50,Open INTEL,High INTEL,Low INTEL,Close INTEL,Volume INTEL
2014-09-04,44.7400,45.2700,44.7200,45.2600,26475500,580.0000,586.0000,579.2200,581.9800,1454200,17.8500,17.8700,17.0000,17.0200,14899197,2001.6700,2011.1700,1992.5400,1997.6500,3072410000,17083.6094,17161.5508,17030.1191,17069.5801,68120000,98.8500,100.0900,97.7900,98.1200,85594800,1.3149,1.3153,1.2925,1.2936,1.0887,1.0909,1.0821,1.0875,,,,,6.1410,6.1456,6.1340,6.1383,,,,,343.6900,349.3800,343.5800,345.9500,3952200,4409.1602,4509.5801,4401.2500,4494.9399,152520000,9591.4297,9732.7803,9539.9199,9724.2598,106652400,1174.1700,1180.6801,1165.2700,1167.2100,30724100,3209.1001,3286.5901,3201.4399,3277.2500,100374700,18.9700,19.0000,18.6100,18.6500,15900
2014-09-03,44.5300,45.1100,44.5300,44.9600,33684500,580.0000,582.9900,575.0000,577.9400,1211800,17.9800,18.0000,17.7300,17.7500,5056506,2003.5699,2009.2800,1998.1400,2000.7200,2809980000,17067.2402,17151.8906,17060.2109,17078.2793,62770000,103.1000,103.2000,98.5800,98.9400,125233100,1.3132,1.3159,1.3122,1.3148,1.0928,1.0942,1.0868,1.0888,,,,,6.1483,6.1486,6.1408,6.1408,,,,,342.5400,343.2700,337.5500,339.0000,1993700,4394.6602,4443.5298,4394.0698,4421.8701,119605200,9541.0195,9683.0996,9528.7197,9626.4902,90121000,1183.2900,1183.8500,1170.8400,1172.2000,28099800,3190.7400,3233.9900,3190.7400,3218.8401,62192800,19.3500,19.3500,18.8600,18.9700,28500
2014-09-02,45.4300,45.4600,44.8500,45.0900,22956800,571.8500,577.8300,571.1900,577.3300,1574100,18.0400,18.1300,17.8300,17.8600,8611916,2004.0699,2006.1200,1994.8500,2002.2800,2819980000,17097.4199,17113.5098,17009.0703,17067.5605,64820000,103.0600,103.7400,102.7200,103.3000,53491400,1.3128,1.3135,1.3110,1.3132,1.0874,1.0935,1.0866,1.0929,,,,,6.1420,6.1503,6.1415,6.1480,,,,,339.9800,342.5000,337.1587,342.3800,2326000,4389.3999,4403.2202,4373.3198,4378.3301,88312100,9525.1504,9578.5000,9485.2402,9507.0195,55157400,1177.2900,1181.3700,1173.0601,1179.4700,28199800,3180.8899,3198.7700,3174.8799,3180.2900,36462300,19.1800,19.3300,19.0400,19.2500,39800
2014-08-29,45.0900,45.4400,44.8550,45.4300,21607600,571.3300,572.0400,567.0692,571.6000,1080800,18.2000,18.4300,18.0800,18.3900,5076471,1998.4500,2003.3800,1994.6500,2003.3700,2259130000,17083.4199,17110.4199,17035.3809,17098.4492,81500000,102.8600,102.9000,102.2000,102.5000,44567000,1.3182,1.3195,1.3131,1.3133,1.0859,1.0881,1.0813,1.0877,,,,,6.1428,6.1471,6.1423,6.1430,,,,,341.7600,341.8199,337.6800,339.0400,1939500,4380.6099,4393.6001,4337.1299,4381.0400,102400900,9483.4199,9517.9502,9369.4004,9470.1699,68471200,1167.5900,1174.8199,1164.7800,1174.3500,22591300,3171.7000,3186.1599,3139.1001,3172.6299,39074700,19.1900,19.5200,19.0500,19.1800,15600
2014-08-28,44.7500,44.9800,44.6100,44.8800,17657600,569.5600,573.2500,567.1000,569.2000,1289400,18.3000,18.3000,18.1300,18.2200,4828989,1997.4200,1998.5500,1990.5200,1996.7400,2282400000,17119.0605,17119.0605,17018.3301,17079.5703,51860000,101.5900,102.7800,101.5600,102.2500,68389800,1.3193,1.3217,1.3161,1.3183,1.0865,1.0868,1.0835,1.0858,,,,,6.1433,6.1449,6.1415,6.1423,,,,,340.0000,341.7900,338.8000,340.0200,2252700,4385.7100,4393.5801,4352.9302,4366.0400,110098700,9545.2100,9546.8096,9417.1602,9462.5596,72124500,1168.2600,1169.0900,1164.1100,1165.9500,22824000,3190.8501,3191.4600,3154.7200,3164.4399,45564900,19.2500,19.2700,19.0000,19.1900,42500
2014-08-27,44.9000,45.0000,44.7600,44.8700,20823000,577.2700,578.4900,570.1030,571.0000,1698700,18.2800,18.3000,17.9378,18.1200,3573721,2000.5400,2002.1400,1996.2000,2000.1200,2344350000,17111.0293,17134.5996,17090.6094,17122.0098,61690000,101.0200,102.5700,100.7000,102.1300,46827400,1.3167,1.3209,1.3153,1.3194,1.0953,1.0955,1.0829,1.0865,,,,,6.1526,6.1529,6.1421,6.1430,,,,,342.0900,346.6700,341.3400,343.1800,2961600,4384.5298,4401.5200,4379.7998,4395.2598,88620000,9583.9805,9600.8496,9546.5498,9569.7100,69031300,1176.4000,1177.0699,1171.1400,1172.7100,23443500,3194.0601,3202.8501,3182.4800,3194.4500,39053700,19.2101,19.4900,19.2101,19.2900,25200
2014-08-26,45.3100,45.3950,44.9400,45.0050,14873100,581.2600,581.8000,576.5800,577.8600,1635200,18.2600,18.2800,18.0800,18.2500,6523352,1998.5900,2005.0400,1998.5900,2000.0200,2451950000,17079.5703,17153.8008,17079.5703,17106.6992,50710000,101.4200,101.5000,100.8600,100.8890,33119800,1.3190,1.3213,1.3164,1.3168,1.0984,1.0997,1.0939,1.0953,,,,,6.1540,6.1563,6.1510,6.1520,,,,,337.0000,344.3600,334.5500,341.8300,3638200,4336.2900,4395.9399,4333.1201,4393.4102,102347700,9481.5596,9591.7197,9446.3701,9588.1504,66737100,1166.1899,1176.1200,1166.1899,1175.1700,24519500,3160.3701,3198.3899,3151.7800,3197.5400,45627100,19.5300,19.5600,19.3600,19.3600,107100
2014-08-25,45.4000,45.4400,45.0400,45.1700,16898100,584.7200,585.0000,579.0000,580.2000,1357700,18.2200,18.2600,17.9601,18.0100,5669545,1991.7400,2001.9500,1991.7400,1997.9200,2233880000,17011.8105,17124.7402,17011.8105,17076.8691,57400000,101.7900,102.1700,101.2800,101.5400,40144700,1.3191,1.3209,1.3183,1.3189,1.0965,1.0986,1.0941,1.0984,,,,,6.1515,6.1555,6.1495,6.1540,,,,,333.2100,336.7700,332.7100,334.0200,1957700,4299.5000,4342.1099,4286.6099,4342.1099,66624700,9456.6699,9510.1396,9424.1104,9510.1396,53554100,1167.1300,1170.6899,1161.8000,1165.2200,22338800,3123.5601,3165.4700,3123.5601,3165.4700,34960900,19.3300,19.6600,19.0940,19.5000,57400
2014-08-22,45.3500,45.4700,45.0700,45.1500,18294500,583.5900,585.2360,580.6400,582.5600,786900,18.4200,18.4500,18.1900,18.2400,8142317,1992.6000,1993.5400,1984.7600,1988.4000,2301860000,17038.2695,17064.2793,16984.5195,17001.2207,64330000,100.2900,101.4700,100.1900,101.3200,44102400,1.3282,1.3296,1.3223,1.3245,1.0939,1.0963,1.0927,1.0942,,,,,6.1510,6.1614,6.1510,6.1510,,,,,332.9900,334.0800,330.8000,331.5900,2211200,4291.0601,4291.1699,4233.1499,4252.7998,88085100,9390.2900,9414.3896,9291.9297,9339.1699,70036600,1159.3800,1163.2200,1154.9600,1160.3400,23018600,3123.8999,3127.8000,3084.0200,3098.5000,40303100,19.1600,19.2550,19.0500,19.2000,52700
2014-08-21,44.8400,45.2500,44.8300,45.2200,22272000,583.8200,584.5000,581.1400,583.3700,912300,18.4400,18.4900,18.1800,18.4500,9529184,1986.8199,1994.7600,1986.8199,1992.3700,2638920000,16983.8809,17074.5898,16983.8809,17039.4902,65160000,100.5700,100.9400,100.1100,100.5800,33421900,1.3257,1.3288,1.3241,1.3282,1.0968,1.0986,1.0938,1.0940,,,,,6.1416,6.1565,6.1395,6.1510,,,,,336.4800,336.5820,332.2300,332.9100,1971100,4247.3198,4292.9302,4231.6602,4292.9302,89019500,9328.7100,9405.9297,9278.8604,9401.5303,67874900,1157.2200,1160.9700,1147.4500,1160.0300,26389200,3085.7100,3124.5601,3075.5701,3124.5601,43872100,19.2400,19.2400,18.9000,19.1700,41700
2014-08-20,45.3400,45.4000,44.9000,44.9500,24770500,585.8800,586.7000,582.5700,584.4900,1033900,18.8000,18.8300,18.5900,18.7200,5889967,1980.4600,1988.5699,1977.6801,1986.5100,2579560000,16910.0293,16994.8906,16896.5508,16979.1309,61960000,100.4400,101.0900,99.9500,100.5700,52612800,1.3318,1.3325,1.3256,1.3258,1.0940,1.0972,1.0931,1.0969,,,,,6.1418,6.1478,6.1395,6.1410,,,,,334.6800,337.1600,334.0220,335.7800,1810500,4250.2798,4254.8398,4216.9600,4240.7900,70065700,9329.8896,9333.6797,9247.8398,9314.5703,63229700,1158.7500,1159.2200,1152.7700,1157.5100,25795600,3086.3101,3092.1499,3065.1599,3083.5000,29637600,19.5200,19.5200,19.1650,19.2800,37900
2014-08-19,44.9700,45.3400,44.8300,45.3300,28139500,585.0000,587.3400,584.0000,586.8600,976000,18.9600,19.0900,18.7550,18.8300,4012303,1972.7300,1982.5699,1972.7300,1981.6000,2656430000,16839.0605,16929.1309,16839.0605,16919.5898,67220000,99.4100,100.6800,99.3200,100.5300,69274700,1.3362,1.3363,1.3313,1.3318,1.0887,1.0948,1.0886,1.0941,,,,,6.1434,6.1458,6.1365,6.1415,,,,,334.8700,335.8100,333.0100,335.1300,1713800,4243.8301,4258.8301,4235.2798,4254.4502,65903800,9276.1904,9350.2695,9276.1797,9334.2803,57793200,1159.8300,1164.0601,1159.8300,1162.4700,26564300,3079.1201,3095.1699,3079.1201,3091.1101,31387300,19.7300,19.7300,19.4500,19.5100,56700
2014-08-18,44.9400,45.1100,44.6800,45.1100,26891100,576.1100,584.5100,576.0000,582.1600,1280600,18.8000,19.0100,18.6900,19.0100,6010630,1958.3600,1971.9900,1958.3600,1971.7400,2638160000,16664.4492,16840.2793,16664.4492,16838.7402,75670000,98.4900,99.3700,97.9800,99.1600,47572000,1.3391,1.3398,1.3353,1.3361,1.0888,1.0898,1.0872,1.0888,,,,,6.1472,6.1491,6.1425,6.1437,,,,,335.4800,337.8000,333.7700,334.5300,2485400,4227.8799,4241.8599,4211.3799,4230.6499,73943500,9220.9902,9261.6504,9195.1104,9245.3301,63822100,1149.4000,1158.4000,1149.4000,1158.4000,26381600,3056.6499,3081.7100,3056.6499,3073.4500,37147300,19.4400,19.9000,19.3201,19.6700,39300
2014-08-15,44.5800,44.8950,44.4000,44.7900,41611300,577.8600,579.3800,570.5200,573.4800,1515000,18.8200,19.0450,18.7700,18.9500,6127744,1958.8700,1964.0400,1941.5000,1955.0601,3023380000,16717.0098,16775.2695,16575.4199,16662.9102,109180000,97.9000,98.1900,96.8600,97.9800,48951000,1.3363,1.3409,1.3358,1.3398,1.0906,1.0917,1.0861,1.0894,,,,,6.1525,6.1528,6.1450,6.1470,,,,,334.0000,335.0000,328.3200,333.6300,3896700,4216.8999,4256.3398,4168.0801,4174.3599,110744200,9239.0000,9324.5703,9067.5801,9092.5996,110261800,1151.3101,1151.6100,1131.8300,1141.6500,30233800,3063.2800,3093.7400,3028.6101,3033.5200,57307500,19.3600,19.4600,18.8800,19.4100,118700
2014-08-14,44.0800,44.4170,44.0100,44.2700,19313200,576.1800,577.9000,570.8800,574.6500,982800,19.0400,19.2900,19.0100,19.1200,9049731,1947.4100,1955.2300,1947.4100,1955.1801,2609460000,16657.3203,16714.2207,16651.6699,16713.5801,62370000,97.3300,97.5700,96.8000,97.5000,28116000,1.3362,1.3406,1.3348,1.3363,1.0913,1.0921,1.0886,1.0902,,,,,6.1547,6.1553,6.1511,6.1518,,,,,327.8000,334.0900,326.7100,333.2100,3420400,4176.9302,4217.3901,4166.1802,4205.4302,88592900,9161.8096,9265.9199,9149.4102,9225.0996,80394300,1142.1300,1144.1500,1140.8199,1143.3400,26094600,3048.6699,3072.2700,3032.0500,3058.1599,44600800,19.3200,19.3355,19.0200,19.0300,35700
2014-08-13,43.6800,44.1800,43.5200,44.0800,22889500,567.3100,575.0000,565.7500,574.7800,1437900,19.2500,19.3600,19.0500,19.0600,6881898,1935.6000,1948.4100,1935.6000,1946.7200,2718020000,16567.5391,16670.2891,16567.5391,16651.8008,66020000,96.1500,97.2400,96.0400,97.2400,31916000,1.3367,1.3414,1.3344,1.3363,1.0925,1.0938,1.0906,1.0915,,,,,6.1580,6.1625,6.1530,6.1544,,,,,327.6000,331.7200,326.1400,326.2800,4939100,4187.4600,4204.3799,4178.7900,4194.7900,96498300,9133.8398,9213.6104,9118.1504,9198.8799,82251600,1136.1700,1143.2300,1135.6100,1141.7800,27180200,3032.3501,3062.2400,3032.3501,3056.1699,38845700,19.4400,19.4400,19.1000,19.2000,51000
2014-08-12,43.0400,43.5900,43.0000,43.5200,21431100,564.5200,565.9000,560.8800,562.7300,1537800,19.0400,19.2900,19.0100,19.1200,9049731,1935.7300,1939.6500,1928.2900,1933.7500,2611700000,16565.5508,16589.3105,16518.0605,16560.5391,62770000,96.0400,96.8800,95.6100,95.9700,33795000,1.3384,1.3386,1.3337,1.3367,1.0923,1.0952,1.0913,1.0925,,,,,6.1539,6.1586,6.1528,6.1575,,,,,318.8900,321.3100,316.9500,319.3200,1915800,4188.0498,4193.1499,4150.8999,4162.1602,93578700,9166.9199,9171.9404,9050.0000,9069.4697,74774600,1138.6300,1141.2800,1129.1100,1133.0300,26117000,3042.7900,3051.2400,3017.6399,3023.7700,43148100,19.1500,19.3100,19.0000,19.2800,62100
2014-08-11,43.2600,43.4500,43.0200,43.2000,20351600,569.9900,570.4900,566.0000,567.8800,1211400,18.6900,18.8200,18.5600,18.7000,5724129,1933.4301,1944.9000,1933.4301,1936.9200,2784890000,16557.2695,16627.9902,16557.2695,16569.9805,65560000,95.2700,96.0800,94.8355,95.9900,36585000,1.3407,1.3407,1.3381,1.3384,1.0970,1.0976,1.0917,1.0924,,,,,6.1562,6.1564,6.1525,6.1536,,,,,318.4800,320.3800,316.8800,318.3300,2468600,4182.7500,4206.2700,4165.3501,4197.7002,97124600,9106.6699,9199.0000,9089.3096,9180.7402,81228900,1136.4800,1148.8900,1135.2400,1141.9301,27848900,3019.4399,3053.5200,3019.4399,3047.5601,42839900,19.4200,19.6500,19.0600,19.1200,50900
2014-08-08,43.2300,43.3150,42.9100,43.2000,28942700,563.5600,570.2500,560.3500,568.7700,1490700,18.6700,18.9950,18.5600,18.6900,8532663,1910.3500,1932.3800,1909.0100,1931.5900,2902280000,16369.6797,16556.5898,16364.2197,16553.9297,82420000,94.2600,94.8200,93.2800,94.7400,41865000,1.3360,1.3431,1.3344,1.3410,1.0926,1.0983,1.0910,1.0972,,,,,6.1621,6.1633,6.1538,6.1555,,,,,311.9400,317.3200,310.6600,316.8000,2705900,4114.0898,4165.2598,4109.3101,4147.8101,124099100,8928.1904,9061.0000,8903.4902,9009.3203,102515800,1119.8800,1131.8600,1118.4900,1131.3500,29022800,3001.4199,3025.6599,2977.5200,3006.8301,64679400,18.9700,19.5100,18.8200,19.4000,47000
2014-08-07,42.8400,43.4500,42.6500,43.2300,30314900,568.0000,569.8900,561.1000,563.3600,1107900,18.3300,18.5100,18.2300,18.4900,6636078,1923.0300,1928.8900,1904.7800,1909.5699,3230520000,16448.2891,16504.3496,16333.7803,16368.2695,80430000,94.9300,95.9500,94.1000,94.4800,46711000,1.3383,1.3391,1.3339,1.3361,1.0917,1.0937,1.0903,1.0927,,,,,6.1630,6.1633,6.1564,6.1618,,,,,315.2100,315.8774,309.6550,311.4500,2935600,4209.6099,4209.6099,4146.2700,4149.8301,135520200,9081.2900,9166.0400,9025.8203,9038.9697,97954700,1127.9700,1131.4100,1116.4301,1119.7600,32305200,3049.4099,3060.3701,3008.3301,3012.8799,70280400,19.9600,20.3000,18.7200,18.9500,132000
2014-08-06,42.7400,43.1700,42.2100,42.7400,24634000,561.7800,570.7000,560.0000,566.3740,1330700,18.3200,18.4300,18.2300,18.3600,8441767,1917.2900,1927.9100,1911.4500,1920.2400,3539150000,16425.0996,16490.6992,16372.3203,16443.3398,78600000,94.7500,95.4800,94.7100,94.9600,38558000,1.3371,1.3386,1.3333,1.3383,1.0958,1.0984,1.0911,1.0917,,,,,6.1707,6.1719,6.1610,6.1625,,,,,310.8300,315.7800,310.2000,313.8900,2296900,4207.2002,4222.7598,4169.7998,4207.1401,137276800,9084.5195,9166.2100,9030.7197,9130.0400,98898300,1116.0800,1131.6400,1114.2900,1125.5500,35391500,3062.2100,3062.2100,3018.2600,3050.3701,68870300,19.5500,20.0900,19.5500,19.9900,40600
2014-08-05,43.3100,43.4600,42.8300,43.0800,26266400,570.0500,571.9800,562.6100,565.0700,1547000,18.0100,18.0900,17.7500,18.0300,7038956,1936.3400,1936.3400,1913.7700,1920.2100,3462520000,16559.9707,16559.9707,16369.5498,16429.4707,76630000,95.3600,95.6800,94.3600,95.1200,55933000,1.3422,1.3424,1.3359,1.3371,1.0906,1.0974,1.0903,1.0960,,,,,6.1785,6.1788,6.1700,6.1705,,,,,313.3000,314.5500,310.0600,312.3200,2852100,4240.5698,4252.6802,4217.6201,4232.8799,132162200,9186.0303,9237.1396,9152.3799,9189.7402,80560700,1119.6899,1129.4200,1114.8700,1121.5601,34625200,3080.8000,3095.1299,3061.2800,3072.2000,57284100,19.6800,19.8100,19.5500,19.6000,44700
2014-08-04,42.9700,43.4700,42.8100,43.3700,34277400,569.0400,575.3500,564.1000,573.1500,1423400,18.2000,18.3150,17.8700,18.0500,6918475,1926.6200,1942.9200,1921.2000,1938.9900,3072920000,16493.7207,16596.2207,16447.1992,16569.2793,76260000,96.3700,96.5800,95.1700,95.5900,39958000,1.3426,1.3430,1.3409,1.3422,1.0918,1.0933,1.0903,1.0905,,,,,6.1798,6.2058,6.1756,6.1780,,,,,308.8400,316.1800,308.5000,313.6500,4200900,4222.7798,4240.1201,4204.6602,4217.2202,127194400,9222.0498,9243.2305,9130.3398,9154.1396,85304300,1118.4600,1125.5400,1108.2700,1124.8199,30729200,3082.5901,3094.9099,3061.8501,3070.4600,46294400,19.7900,19.8000,19.6100,19.8000,37700
2014-08-01,43.2100,43.2500,42.6000,42.8600,31170300,570.4000,575.9599,562.8500,566.0700,1949900,18.2700,18.4100,18.0150,18.2100,9151446,1929.8000,1937.3500,1916.3700,1925.1500,3789660000,16561.6992,16584.7500,16437.0703,16493.3691,84860000,94.9000,96.6200,94.8100,96.1300,48511000,1.3388,1.3443,1.3378,1.3430,1.0905,1.0943,1.0886,1.0915,,,,,6.1737,6.1806,6.1732,6.1793,,,,,313.6900,315.8300,304.5880,307.0600,7441500,4236.3501,4243.0698,4182.0200,4202.7798,224455200,9379.7402,9394.4805,9185.4102,9210.0801,141582500,1120.5400,1123.9399,1107.3101,1114.8600,37896600,,,,,,19.6500,19.8200,19.5500,19.7700,44800
2014-07-31,43.3800,43.6900,43.0800,43.1600,31537500,580.6000,583.6499,570.0000,571.6000,2097000,18.0700,18.4500,18.0500,18.0800,9039796,1965.1400,1965.1400,1930.6700,1930.6700,4193000000,16869.6309,16869.6309,16563.3008,16563.3008,101670000,97.1600,97.4500,95.3300,95.6000,56843000,1.3394,1.3400,1.3372,1.3387,1.0903,1.0926,1.0875,1.0905,,,,,6.1718,6.1764,6.1706,6.1737,,,,,320.0100,320.6836,311.8600,312.9900,5192000,4335.2002,4337.7402,4238.2700,4246.1401,222485200,9576.1602,9582.7402,9395.3496,9407.4805,131077400,1137.2600,1137.2600,1120.0601,1120.0699,41930000,3174.3999,3178.7600,3109.2600,3115.5100,65215700,19.6000,19.7700,19.5100,19.6000,47800
2014-07-30,44.0700,44.1000,43.2900,43.5785,31921400,586.5500,589.5000,584.0000,587.4200,1013700,18.4700,18.5900,18.2400,18.4700,7319331,1973.2100,1978.9000,1962.4200,1970.0699,3448250000,16920.1094,16983.9395,16817.1602,16880.3594,77750000,98.4400,98.7000,97.6700,98.1500,33010000,1.3409,1.3415,1.3368,1.3394,1.0850,1.0916,1.0846,1.0902,,,,,6.1805,6.1826,6.1700,6.1712,,,,,321.4500,322.7300,318.5000,322.5100,3969000,4360.1802,4378.7002,4303.6602,4312.2998,117320300,9646.4297,9704.0098,9572.9004,9593.6797,79991300,1147.9600,1150.6100,1142.5400,1146.5699,34482500,3184.7900,3210.6699,3163.6299,3169.2300,44438700,19.5700,19.7700,19.4800,19.7100,62200
2014-07-29,43.9100,44.0900,43.6400,43.8850,27763100,588.7500,589.7000,583.5150,585.6100,1346200,18.6800,18.7800,18.5300,18.5900,3922213,1980.0300,1984.8500,1969.9500,1969.9500,3183300000,16984.3301,17056.4609,16912.1094,16912.1094,75980000,99.3300,99.4400,98.2500,98.3800,43143000,1.3437,1.3443,1.3404,1.3409,1.0798,1.0864,1.0795,1.0849,,,,,6.1875,6.1875,6.1798,6.1800,,,,,321.9800,322.8999,319.5000,320.0000,2883800,4349.4302,4389.7598,4332.2998,4365.5801,85744300,9607.0996,9692.3301,9573.4805,9653.6299,66002300,1141.6500,1149.0800,1140.3199,1141.6400,31833000,3176.1001,3206.0601,3163.6899,3190.5400,41737500,19.5000,19.6100,19.3650,19.4900,69600
2014-07-28,44.3600,44.5100,43.9300,43.9700,29684200,588.0700,592.5000,584.7533,590.6000,984100,18.6000,18.7175,18.4200,18.6900,5871562,1978.2500,1981.5200,1967.3101,1978.9100,2803320000,16956.9102,17001.3809,16877.7207,16982.5898,66190000,97.8200,99.2400,97.5500,99.0200,55318000,1.3429,1.3444,1.3425,1.3440,1.0815,1.0817,1.0794,1.0798,,,,,6.1917,6.1920,6.1849,6.1870,,,,,324.2500,324.8200,316.5000,320.4100,5932000,4352.5000,4358.4702,4308.2598,4344.7700,80021000,9660.7100,9665.0498,9527.5898,9598.1699,71997100,1145.1801,1145.1801,1132.1600,1139.5000,28033200,3183.0300,3189.4399,3147.8501,3171.5500,35765100,19.4300,19.4900,19.3000,19.4600,44700
2014-07-25,44.3000,44.6600,44.3000,44.5000,26737700,590.4000,591.8600,587.0300,589.0200,929900,18.2500,18.7000,18.2000,18.6800,8675672,1984.6000,1984.6000,1974.3700,1978.3400,2638960000,17079.5000,17082.3301,16915.6504,16960.5703,67290000,96.8500,97.8400,96.6400,97.6710,43469000,1.3462,1.3475,1.3422,1.3434,1.0742,1.0819,1.0736,1.0815,,,,,6.1947,6.1973,6.1902,6.1913,,,,,317.3000,324.8700,314.7600,324.0100,17846500,4390.8501,4395.3799,4317.4902,4330.5498,96448300,9770.2402,9794.8496,9620.5801,9644.0098,73401600,1149.7800,1149.7800,1141.8400,1144.7200,26389600,3213.2300,3220.4900,3165.7700,3174.9900,47885100,19.2000,19.4700,18.9600,19.4300,97400
2014-07-24,44.9300,45.0000,44.3200,44.4000,30725300,596.4500,599.5000,591.7700,593.3500,1032300,18.6200,18.6600,18.2500,18.3000,9276311,1988.0699,1991.3900,1985.7900,1987.9800,3203530000,17092.0195,17119.8301,17061.0703,17083.8008,66390000,97.0350,97.3200,96.4200,97.0300,45729000,1.3460,1.3484,1.3441,1.3462,1.0725,1.0751,1.0716,1.0744,,,,,6.1988,6.2013,6.1908,6.1944,,,,,359.9800,364.8500,358.5200,358.6100,7000000,4376.6899,4415.2900,4347.7598,4410.6499,109270400,9772.1504,9810.4697,9674.6797,9794.0596,70366600,1159.7000,1163.6600,1153.5900,1156.2600,32035300,3190.2200,3223.8799,3170.0400,3220.0701,55900600,19.6500,19.7100,19.3100,19.3400,34400
2014-07-23,45.4500,45.4500,44.6200,44.8700,52362900,593.2300,597.8500,592.5000,595.9800,1229800,18.8300,18.9300,18.7100,18.7400,7517248,1985.3199,1989.2300,1982.4399,1987.0100,2869720000,17117.0098,17121.0508,17058.0508,17086.6309,73440000,95.4200,97.8800,95.1700,97.1900,92918000,1.3465,1.3474,1.3455,1.3463,1.0737,1.0744,1.0712,1.0726,,,,,6.2030,6.2035,6.1970,6.1982,,,,,359.0500,360.6300,356.6200,358.1400,2687300,4360.2002,4396.7002,4356.2998,4376.3198,84995400,9727.4297,9802.0596,9723.9805,9753.5596,64736900,1157.4399,1161.9900,1155.7600,1158.1100,28697200,3183.1899,3209.5000,3178.4099,3193.1299,43682700,19.7500,19.8795,19.6060,19.6400,48900
2014-07-22,45.0000,45.1500,44.5900,44.8300,43095800,590.7200,599.6500,590.6000,594.7400,1694500,19.0600,19.0750,18.7600,18.8400,6165870,1975.6500,1986.2400,1975.6500,1983.5300,2890480000,17054.9707,17133.4297,17040.1309,17113.5391,77960000,94.6800,94.8900,94.1200,94.7200,55197000,1.3523,1.3529,1.3461,1.3466,1.0738,1.0757,1.0730,1.0737,,,,,6.2093,6.2096,6.2025,6.2025,,,,,355.2500,362.9300,355.2500,360.8400,2888900,4323.7100,4373.7002,4315.6602,4369.5200,99480800,9682.2100,9735.7100,9647.7402,9734.3301,62368600,1151.4600,1160.2400,1151.4600,1156.1500,28904800,3147.4700,3191.5400,3147.4700,3189.2200,45053600,19.9700,20.2700,19.6460,19.7700,31600
2014-07-21,44.5600,45.1600,44.2200,44.8350,37604400,591.7500,594.4000,585.2326,589.4700,2056500,19.2200,19.2300,18.8000,19.1000,7395315,1976.9301,1976.9301,1965.7700,1973.6300,2611160000,17095.1094,17095.1094,16974.3398,17051.7305,67590000,94.9900,95.0000,93.7200,93.9390,39079000,1.3526,1.3548,1.3513,1.3523,1.0735,1.0751,1.0725,1.0738,,,,,6.2080,6.2097,6.2038,6.2088,,,,,358.1000,361.7100,356.7200,359.7600,2278400,4334.6201,4336.7900,4295.3599,4304.7402,78393400,9711.6797,9717.7002,9597.6201,9612.0498,65236500,1146.3900,1148.0800,1140.0500,1146.6600,26111600,3165.0200,3165.0200,3130.8401,3137.0601,37747200,19.7300,20.0500,19.5440,19.8900,65400
2014-07-18,44.6500,44.8400,44.2500,44.6900,43407500,593.0000,596.8000,582.0000,595.0800,4003200,18.9000,19.2000,18.8700,19.1900,1910999,1961.5400,1979.9100,1960.8199,1978.2200,3106060000,16978.1602,17113.5098,16977.5195,17100.1797,112530000,93.6200,94.7400,93.0200,94.4300,49988000,1.3526,1.3535,1.3492,1.3524,1.0760,1.0765,1.0711,1.0733,,,,,6.2038,6.2106,6.2013,6.2075,,,,,354.4000,359.6800,352.0800,358.6600,3407400,4296.8398,4335.3101,4284.4199,4335.3101,111179000,9703.6699,9721.0801,9655.5098,9720.0195,118113800,1131.9200,1152.0200,1131.8300,1151.6100,31060600,3149.1799,3164.2100,3132.1201,3164.2100,48784100,19.4200,19.9500,19.3380,19.8700,66600
